1.862593770027160645e+00 1.883467912673950195e+00 4.772335588932037354e-01
1.544010639190673828e+00 1.642089962959289551e+00 1.375144004821777344e+00
2.454208135604858398e+00 2.325258016586303711e+00 2.436317682266235352e+00
2.241557359695434570e+00 1.697366118431091309e+00 1.539079308509826660e+00
1.487065792083740234e+00 3.774600923061370850e-01 2.652312755584716797e+00
1.860666871070861816e+00 5.482463240623474121e-01 1.931122064590454102e+00
1.489399433135986328e+00 2.458717346191406250e+00 2.114280611276626587e-01
1.109915375709533691e+00 5.580522418022155762e-01 1.899973273277282715e+00
2.496730566024780273e+00 1.531803369522094727e+00 6.053015589714050293e-01
1.298086166381835938e+00 6.150400042533874512e-01 1.953163146972656250e-01
1.417314112186431885e-01 2.437154054641723633e+00 1.710337281227111816e+00
5.280081629753112793e-01 1.098386883735656738e+00 3.071524798870086670e-01
1.655516862869262695e+00 2.484578609466552734e+00 1.542808651924133301e+00
2.206533670425415039e+00 1.560974836349487305e+00 2.291330814361572266e+00
1.089451313018798828e+00 1.731119304895401001e-01 1.093192696571350098e+00
7.072163224220275879e-01 1.666685819625854492e+00 1.736826539039611816e+00
2.015887022018432617e+00 5.611994862556457520e-02 5.505684614181518555e-01
1.833193421363830566e+00 7.956917881965637207e-01 8.313419818878173828e-01
5.339333415031433105e-01 1.876013875007629395e+00 1.985733866691589355e+00
2.625283718109130859e+00 6.295731067657470703e-01 1.727268338203430176e+00
1.565096497535705566e+00 1.737504959106445312e+00 6.537356972694396973e-01
2.045825004577636719e+00 1.512270808219909668e+00 9.593558907508850098e-01
1.000169754028320312e+00 3.765683993697166443e-02 2.553771734237670898e+00
8.819165825843811035e-01 1.741546630859375000e+00 5.390696972608566284e-02
2.472038984298706055e+00 3.832290470600128174e-01 1.422483801841735840e+00
1.481765747070312500e+00 9.193773865699768066e-01 7.106100022792816162e-02
6.894857883453369141e-01 2.326383829116821289e+00 1.128355622291564941e+00
4.905917346477508545e-01 1.619331836700439453e+00 4.038463532924652100e-01
1.488354325294494629e+00 1.953617930412292480e-01 1.069870591163635254e+00
2.360195875167846680e+00 5.922460556030273438e-01 7.896072268486022949e-01
7.234964966773986816e-01 1.597412228584289551e+00 2.110774040222167969e+00
3.367140591144561768e-01 6.807308793067932129e-01 1.346198797225952148e+00
2.143036127090454102e+00 2.254606485366821289e+00 2.252047061920166016e+00
1.456998825073242188e+00 2.197562932968139648e+00 1.682121157646179199e+00
2.976039946079254150e-01 3.960827291011810303e-01 1.480659544467926025e-01
2.245222568511962891e+00 4.517881572246551514e-01 2.353726863861083984e+00
1.519157409667968750e+00 2.336161375045776367e+00 9.348579645156860352e-01
2.473737001419067383e+00 1.487235546112060547e+00 9.527012705802917480e-01
5.238755941390991211e-01 2.350913137197494507e-01 2.187858104705810547e+00
1.440108656883239746e+00 1.299497008323669434e+00 9.094970822334289551e-01
2.439654111862182617e+00 2.368790149688720703e+00 2.072651386260986328e+00
1.660240530967712402e+00 3.381236195564270020e-01 1.691521406173706055e+00
4.995967149734497070e-01 1.736606001853942871e+00 6.926631182432174683e-02
5.553444027900695801e-01 1.273709297180175781e+00 2.231053590774536133e+00
1.656578063964843750e+00 5.801453590393066406e-01 5.977731347084045410e-01
2.425207376480102539e+00 9.764108657836914062e-01 1.246944427490234375e+00
5.034686923027038574e-01 2.263602972030639648e+00 1.843306720256805420e-01
9.217426180839538574e-01 5.309592485427856445e-01 5.678750276565551758e-01
1.847513318061828613e+00 2.189138650894165039e+00 1.650774717330932617e+00
1.486274242401123047e+00 9.853052496910095215e-01 2.382746696472167969e+00
1.082382127642631531e-01 5.759258195757865906e-02 6.325028538703918457e-01
3.325845301151275635e-01 1.350557923316955566e+00 5.598298907279968262e-01
1.487441778182983398e+00 4.451483488082885742e-02 1.818393707275390625e+00
2.032436847686767578e+00 6.794151663780212402e-01 2.549041748046875000e+00
8.830479979515075684e-01 2.065736293792724609e+00 1.268457531929016113e+00
1.460902571678161621e+00 1.155945062637329102e+00 1.660570502281188965e+00
1.416184157133102417e-01 2.250968694686889648e+00 1.682971566915512085e-01
2.043478012084960938e+00 1.964263319969177246e+00 1.407897114753723145e+00
1.408041119575500488e-01 2.349621206521987915e-01 2.182137489318847656e+00
4.110224246978759766e-01 6.425458192825317383e-01 9.815923571586608887e-01
1.267962932586669922e+00 1.769050478935241699e+00 4.635364189743995667e-02
2.040760993957519531e+00 1.407657384872436523e+00 1.717689156532287598e+00
1.001292943954467773e+00 2.633760929107666016e+00 2.648243606090545654e-01
5.412151217460632324e-01 1.345402717590332031e+00 1.868678569793701172e+00
1.863245010375976562e+00 3.845275342464447021e-01 2.378319576382637024e-02
1.118835210800170898e+00 9.845194816589355469e-01 2.393856048583984375e+00
2.602530717849731445e+00 2.228118658065795898e+00 1.453015327453613281e+00
2.610718250274658203e+00 1.069513440132141113e+00 2.198939800262451172e+00
1.182472586631774902e+00 2.145216226577758789e+00 1.445801138877868652e+00
1.850708127021789551e+00 9.244978427886962891e-01 1.011305078864097595e-01
5.287857055664062500e-01 1.969006061553955078e+00 1.619762897491455078e+00
5.274347066879272461e-01 9.829820394515991211e-01 1.045350790023803711e+00
2.628374338150024414e+00 2.015004158020019531e+00 2.593366146087646484e+00
1.520996689796447754e+00 1.563445568084716797e+00 1.740802049636840820e+00
1.367116570472717285e-01 5.349277853965759277e-01 7.590808272361755371e-01
3.316012024879455566e-01 6.286534667015075684e-01 1.705709695816040039e+00
1.748566031455993652e+00 1.494561553001403809e+00 3.971765339374542236e-01
2.447293758392333984e+00 1.442713737487792969e+00 1.320958256721496582e+00
1.265797257423400879e+00 1.818178176879882812e+00 2.354980468750000000e+00
5.214807391166687012e-01 1.588505029678344727e+00 7.629192471504211426e-01
1.855857133865356445e+00 4.757072031497955322e-02 1.840406417846679688e+00
1.089890122413635254e+00 8.032479286193847656e-01 4.348496794700622559e-01
2.597570657730102539e+00 1.826966166496276855e+00 9.981400370597839355e-01
3.308687508106231689e-01 5.611834526062011719e-01 2.058739662170410156e+00
1.869989871978759766e+00 2.279916286468505859e+00 1.290287733078002930e+00
1.994196057319641113e+00 1.320654034614562988e+00 2.445686101913452148e+00
7.918139696121215820e-01 1.236309930682182312e-01 8.745433092117309570e-01
1.098510384559631348e+00 1.132224202156066895e+00 1.654565215110778809e+00
2.442410707473754883e+00 1.592862606048583984e-01 2.518801927566528320e+00
1.838699698448181152e+00 7.391512393951416016e-01 1.229328751564025879e+00
3.321032524108886719e-01 2.032395124435424805e+00 2.617781877517700195e+00
2.039254188537597656e+00 1.586278557777404785e+00 6.021617054939270020e-01
1.122949957847595215e+00 4.721961617469787598e-01 2.270110130310058594e+00
2.246222972869873047e+00 1.241214632987976074e+00 1.105368375778198242e+00
1.370999574661254883e+00 2.112767219543457031e+00 1.456559300422668457e-01
4.211536645889282227e-01 7.683632373809814453e-01 2.175980955362319946e-01
1.874237060546875000e+00 1.811739325523376465e+00 8.423179984092712402e-01
1.068029165267944336e+00 1.370942711830139160e+00 5.434198379516601562e-01
2.406101942062377930e+00 2.423276424407958984e+00 1.705727696418762207e+00
3.228200972080230713e-01 2.525926828384399414e-01 8.839446902275085449e-01
1.079378604888916016e+00 2.104959964752197266e+00 2.216631650924682617e+00
1.930031418800354004e+00 1.055161952972412109e+00 1.636716604232788086e+00
6.931414604187011719e-01 2.409690141677856445e+00 7.701484560966491699e-01
5.190077424049377441e-01 1.799203991889953613e+00 2.356083154678344727e+00
2.428739309310913086e+00 2.639501333236694336e+00 9.829015135765075684e-01
1.457666039466857910e+00 8.011450171470642090e-01 8.241757154464721680e-01
3.250412642955780029e-01 2.664585828781127930e+00 1.961957931518554688e+00
7.333411574363708496e-01 8.951024413108825684e-01 6.893078237771987915e-02
1.913312911987304688e+00 2.325321912765502930e+00 9.339557290077209473e-01
2.607538700103759766e+00 4.727642536163330078e-01 2.445091247558593750e+00
1.187641501426696777e+00 2.282726049423217773e+00 7.388010621070861816e-01
6.629257798194885254e-01 6.437510251998901367e-01 1.922536611557006836e+00
2.043154001235961914e+00 1.664257884025573730e+00 2.429019212722778320e-01
1.708585619926452637e+00 1.319053053855895996e+00 1.903139472007751465e+00
2.611876964569091797e+00 2.538749217987060547e+00 1.341839227825403214e-02
7.889810204505920410e-02 1.527618885040283203e+00 1.538426756858825684e+00
1.125915646553039551e+00 3.295775055885314941e-01 3.238748610019683838e-01
2.343077421188354492e+00 6.206885576248168945e-01 1.177803039550781250e+00
7.274772524833679199e-01 2.169435501098632812e+00 1.859581589698791504e+00
9.342632889747619629e-01 4.662256538867950439e-01 9.323797821998596191e-01
2.048262119293212891e+00 1.934850811958312988e+00 1.797680139541625977e+00
1.642912864685058594e+00 1.158382892608642578e+00 3.007871210575103760e-01
1.404369026422500610e-01 2.003462791442871094e+00 1.242024064064025879e+00
2.321780323982238770e-01 1.161655902862548828e+00 2.399854660034179688e+00
1.710875391960144043e+00 2.649826288223266602e+00 8.246752619743347168e-01
2.226760149002075195e+00 1.478532552719116211e+00 2.653709173202514648e+00
7.062132954597473145e-01 8.172777295112609863e-02 1.601422190666198730e+00
7.119977474212646484e-01 1.748416185379028320e+00 1.383093833923339844e+00
2.243584632873535156e+00 2.556658506393432617e+00 2.644125223159790039e+00
1.200850486755371094e+00 2.520242452621459961e+00 1.942478418350219727e+00
2.077115297317504883e+00 2.081550359725952148e+00 6.829218268394470215e-01
1.600257158279418945e-01 7.695230245590209961e-01 2.317434787750244141e+00
1.888904094696044922e+00 2.374564170837402344e+00 5.658444166183471680e-01
1.661978483200073242e+00 1.975209116935729980e+00 1.431223392486572266e+00
8.141621947288513184e-01 2.551478743553161621e-01 1.258911341428756714e-01
1.063531041145324707e+00 1.294663667678833008e+00 9.119105935096740723e-01
2.421249628067016602e+00 2.814637124538421631e-01 1.801187872886657715e+00
1.863095402717590332e+00 4.773884713649749756e-01 2.302085876464843750e+00
3.096799254417419434e-01 2.309569597244262695e+00 1.139663457870483398e+00
7.351923584938049316e-01 1.516379237174987793e+00 2.470035552978515625e+00
1.692870855331420898e+00 2.587302207946777344e+00 1.190757155418395996e+00
2.220071554183959961e-01 1.003038525581359863e+00 4.727779030799865723e-01
1.262840032577514648e+00 2.496528863906860352e+00 1.578814029693603516e+00
7.236512899398803711e-01 7.430728673934936523e-01 8.195008635520935059e-01
2.530991315841674805e+00 1.724765062332153320e+00 2.132160186767578125e+00
1.640709519386291504e+00 9.459065794944763184e-01 1.425527334213256836e+00
1.261226236820220947e-01 1.164712607860565186e-01 2.679826021194458008e-01
2.318524718284606934e-01 9.120122194290161133e-01 8.330878615379333496e-01
1.065134167671203613e+00 2.044577836990356445e+00 2.609791994094848633e+00
2.054153680801391602e+00 3.201474547386169434e-01 1.722082614898681641e+00
1.084231019020080566e+00 1.911682009696960449e+00 6.647106409072875977e-01
1.303283214569091797e+00 7.743031382560729980e-01 2.161899566650390625e+00
2.412317037582397461e+00 2.185609817504882812e+00 4.942656457424163818e-01
2.174172639846801758e+00 9.784805774688720703e-01 2.708165645599365234e-01
1.109907999634742737e-01 3.280904293060302734e-01 1.842351675033569336e+00
2.607110261917114258e+00 8.178570270538330078e-01 6.407634615898132324e-01
1.590183377265930176e+00 1.915102601051330566e+00 2.201200008392333984e+00
4.542081803083419800e-02 1.441274762153625488e+00 2.286847829818725586e+00
3.464933037757873535e-01 1.927449703216552734e-01 1.248467683792114258e+00
9.068016409873962402e-01 1.444502234458923340e+00 1.517436742782592773e+00
1.891872167587280273e+00 2.495218992233276367e+00 2.506516456604003906e+00
1.479658007621765137e+00 6.573433279991149902e-01 1.551613330841064453e+00
1.427911520004272461e-01 2.374875307083129883e+00 2.086163997650146484e+00
3.177089989185333252e-01 1.957342147827148438e+00 3.117086589336395264e-01
1.299626946449279785e+00 3.443326354026794434e-01 1.657024145126342773e+00
2.180099487304687500e+00 1.025684237480163574e+00 2.575999498367309570e+00
5.298007726669311523e-01 2.034083843231201172e+00 1.265226840972900391e+00
8.420086503028869629e-01 4.341029822826385498e-01 1.674677371978759766e+00
2.603938102722167969e+00 1.961253404617309570e+00 2.890216410160064697e-01
1.735882997512817383e+00 1.382181286811828613e+00 1.117871642112731934e+00
4.998898506164550781e-01 1.746124476194381714e-01 2.579565286636352539e+00
4.528034925460815430e-01 1.025293350219726562e+00 1.422005653381347656e+00
1.576051592826843262e+00 1.797075152397155762e+00 2.764711976051330566e-01
2.550399065017700195e+00 1.770677328109741211e+00 1.772013068199157715e+00
9.919164180755615234e-01 2.515794515609741211e+00 9.736928343772888184e-01
1.097583055496215820e+00 1.057563900947570801e+00 2.033041954040527344e+00
1.886418700218200684e+00 3.061544001102447510e-01 7.637403011322021484e-01
1.292879104614257812e+00 5.535121560096740723e-01 5.626853108406066895e-01
1.501908898353576660e-01 1.940533041954040527e+00 1.618740797042846680e+00
6.151098012924194336e-01 5.433627367019653320e-01 2.660650730133056641e+00
1.697456002235412598e+00 2.034008979797363281e+00 1.069475769996643066e+00
2.238877534866333008e+00 1.375732302665710449e+00 3.796822130680084229e-01
1.016201257705688477e+00 8.604395389556884766e-02 2.185793399810791016e+00
1.260244488716125488e+00 1.513839006423950195e+00 1.125056385993957520e+00
2.251403570175170898e+00 2.618112564086914062e+00 2.276338338851928711e+00
2.066382884979248047e+00 7.559239268302917480e-01 2.198340415954589844e+00
8.807081580162048340e-01 2.192715406417846680e+00 5.231146216392517090e-01
3.522395789623260498e-01 1.652100682258605957e+00 1.760161757469177246e+00
1.490985870361328125e+00 3.196399509906768799e-01 3.403229117393493652e-01
2.272847890853881836e+00 5.820190310478210449e-01 1.633630394935607910e+00
5.108770132064819336e-01 2.340307950973510742e+00 2.501410007476806641e+00
3.986243605613708496e-01 6.999351382255554199e-01 5.864146351814270020e-01
1.837602376937866211e+00 2.117085933685302734e+00 2.049526453018188477e+00
8.907961249351501465e-01 1.803870916366577148e+00 2.350153207778930664e+00
2.565408229827880859e+00 3.095037937164306641e-01 8.913117051124572754e-01
6.092282757163047791e-02 1.504806637763977051e+00 1.925422549247741699e+00
1.104702711105346680e+00 2.424418628215789795e-01 6.930097937583923340e-01
5.520634651184082031e-01 1.047132730484008789e+00 6.701601743698120117e-01
2.022499561309814453e+00 1.371218800544738770e+00 2.070021629333496094e+00
7.919642329216003418e-01 1.749923378229141235e-01 4.859133362770080566e-01
2.260305166244506836e+00 1.693880319595336914e+00 1.178244829177856445e+00
1.484817862510681152e+00 1.536187052726745605e+00 2.478934049606323242e+00
3.127461075782775879e-01 2.407619714736938477e+00 7.675728797912597656e-01
2.243042290210723877e-01 1.076318383216857910e+00 8.679186552762985229e-02
2.226854085922241211e+00 2.422949552536010742e+00 7.125989198684692383e-01
1.213147193193435669e-01 1.620607137680053711e+00 4.223386347293853760e-01
1.036515355110168457e+00 1.452493071556091309e-01 1.804834961891174316e+00
1.263118624687194824e+00 1.010267138481140137e+00 1.045204162597656250e+00
1.857230305671691895e+00 2.042736291885375977e+00 2.415154457092285156e+00
1.666751265525817871e+00 8.681339025497436523e-01 1.787714123725891113e+00
1.389707922935485840e-01 1.727112174034118652e+00 7.637607306241989136e-02
2.636493444442749023e+00 6.837965846061706543e-01 1.366575241088867188e+00
1.574164628982543945e+00 1.883355140686035156e+00 2.553364753723144531e+00
9.067708849906921387e-01 5.973354578018188477e-01 2.107152491807937622e-01
5.106617808341979980e-01 2.116385698318481445e+00 9.118952155113220215e-01
1.083859682083129883e+00 1.569965958595275879e+00 2.103643417358398438e+00
1.406711935997009277e-01 4.755924642086029053e-01 1.127110958099365234e+00
2.139266729354858398e+00 8.895038962364196777e-01 1.031573295593261719e+00
3.499631583690643311e-01 2.169857263565063477e+00 1.849154353141784668e+00
1.341288983821868896e-01 1.574515104293823242e+00 8.194175362586975098e-01
1.910759210586547852e+00 2.547161579132080078e+00 2.159367084503173828e+00
2.394332885742187500e+00 7.169319391250610352e-01 4.012866690754890442e-02
8.688539862632751465e-01 2.132090806961059570e+00 8.831788301467895508e-01
7.033934593200683594e-01 1.238488912582397461e+00 1.273582577705383301e+00
2.090623855590820312e+00 2.135642528533935547e+00 3.143138885498046875e-01
1.389869570732116699e+00 1.972707033157348633e+00 8.756356835365295410e-01
2.464395046234130859e+00 2.530450522899627686e-01 2.152691364288330078e+00
3.724522143602371216e-02 1.230324149131774902e+00 6.914861798286437988e-01
9.015320539474487305e-01 2.336728572845458984e+00 2.458536624908447266e+00
1.980190992355346680e+00 1.272668838500976562e+00 1.337712854146957397e-01
5.012551546096801758e-01 2.613878965377807617e+00 1.016663074493408203e+00
9.136556386947631836e-01 1.351729273796081543e+00 1.876915097236633301e+00
2.584227561950683594e+00 2.485750436782836914e+00 3.791027069091796875e-01
1.297600507736206055e+00 4.797470569610595703e-01 9.303878545761108398e-01
3.414388000965118408e-01 2.099804401397705078e+00 2.226513385772705078e+00
5.276014208793640137e-01 1.536073446273803711e+00 1.130259275436401367e+00
2.054751396179199219e+00 1.735979169607162476e-01 2.479483127593994141e+00
2.447670936584472656e+00 9.209747314453125000e-01 1.595064520835876465e+00
1.673586010932922363e+00 2.757059037685394287e-02 4.481340944766998291e-01
9.237987995147705078e-01 7.701234221458435059e-01 2.134609460830688477e+00
2.273798227310180664e+00 1.835745692253112793e+00 4.661594331264495850e-01
1.280413150787353516e+00 1.207789421081542969e+00 2.649679899215698242e+00
1.724812686443328857e-01 3.906501829624176025e-01 1.491781592369079590e+00
5.457471609115600586e-01 1.212919831275939941e+00 2.604596853256225586e+00
1.321255207061767578e+00 2.551451683044433594e+00 1.187874197959899902e+00
2.218902111053466797e+00 3.379506170749664307e-01 4.279810786247253418e-01
9.106733798980712891e-01 1.967659950256347656e+00 1.616436362266540527e+00
1.467460870742797852e+00 7.058946490287780762e-01 1.191688537597656250e+00
1.685886681079864502e-01 1.866746068000793457e+00 2.001744747161865234e+00
1.342317581176757812e+00 1.856925725936889648e+00 1.643808960914611816e+00
7.079644203186035156e-01 2.558331966400146484e+00 2.943035960197448730e-02
1.492279171943664551e-01 8.522187471389770508e-01 1.960616111755371094e+00
1.741180896759033203e+00 1.429624080657958984e+00 7.524947524070739746e-01
1.857995152473449707e+00 1.685317516326904297e+00 1.584445238113403320e+00
1.170463919639587402e+00 2.399722576141357422e+00 1.394186448305845261e-02
8.558834791183471680e-01 1.660691261291503906e+00 4.286730289459228516e-01
2.044486045837402344e+00 2.599376678466796875e+00 1.260654091835021973e+00
1.296819806098937988e+00 8.615675568580627441e-01 1.777359008789062500e+00
7.020685076713562012e-01 1.889623761177062988e+00 6.531136631965637207e-01
1.115118786692619324e-01 6.938677430152893066e-01 1.061432436108589172e-02
1.505690217018127441e+00 2.386307716369628906e+00 5.862467885017395020e-01
2.149142503738403320e+00 9.392247796058654785e-01 6.270642280578613281e-01
7.083161473274230957e-01 2.514551021158695221e-02 1.978949427604675293e+00
1.361628055572509766e+00 1.910679697990417480e+00 1.235169291496276855e+00
2.240157604217529297e+00 4.022594988346099854e-01 7.137320935726165771e-02
1.663997888565063477e+00 1.269062638282775879e+00 2.258665561676025391e+00
6.884300112724304199e-01 2.494212627410888672e+00 4.009940028190612793e-01
5.231937766075134277e-01 1.462805747985839844e+00 1.509454131126403809e+00
1.503910779953002930e+00 2.524382591247558594e+00 2.516187429428100586e+00
2.427926301956176758e+00 1.093567013740539551e+00 5.108491182327270508e-01
1.110631346702575684e+00 2.185564041137695312e+00 1.827329039573669434e+00
7.252290844917297363e-01 8.167865276336669922e-01 4.408374130725860596e-01
2.024350404739379883e+00 2.510890483856201172e+00 1.616399765014648438e+00
1.091209053993225098e+00 1.513613581657409668e+00 2.476275205612182617e+00
1.473927944898605347e-01 2.539814710617065430e+00 1.370171666145324707e+00
3.222821354866027832e-01 1.418333053588867188e+00 1.817112714052200317e-01
1.079624533653259277e+00 1.247816532850265503e-01 1.456501126289367676e+00
2.209078788757324219e+00 1.147202253341674805e+00 1.850881576538085938e+00
1.197844982147216797e+00 2.212655782699584961e+00 1.088754177093505859e+00
1.489255905151367188e+00 4.752764403820037842e-01 2.294625520706176758e+00
2.873511314392089844e-01 1.854315757751464844e+00 6.544200778007507324e-01
2.039733409881591797e+00 1.763258337974548340e+00 2.537826538085937500e+00
1.666167378425598145e+00 2.716905176639556885e-01 2.059055089950561523e+00
1.569821834564208984e-01 9.460510611534118652e-01 1.191048383712768555e+00
1.367157936096191406e+00 2.167156696319580078e+00 2.436221837997436523e+00
2.043112993240356445e+00 1.857704639434814453e+00 2.168090343475341797e+00
1.312225341796875000e+00 1.106373313814401627e-02 4.680492281913757324e-01
9.116307497024536133e-01 1.126022696495056152e+00 3.139983415603637695e-01
1.842421650886535645e+00 1.229200810194015503e-01 1.473452329635620117e+00
1.095521450042724609e+00 7.670348286628723145e-01 8.212342858314514160e-01
2.244796037673950195e+00 1.633184075355529785e+00 1.915681719779968262e+00
2.660991907119750977e+00 1.223716616630554199e+00 1.075720906257629395e+00
1.206336617469787598e+00 2.488125324249267578e+00 2.322710752487182617e+00
2.050467967987060547e+00 2.295103818178176880e-01 2.112536668777465820e+00
3.318955004215240479e-01 2.557827711105346680e+00 5.157994851469993591e-02
1.302603244781494141e+00 1.259289383888244629e+00 2.277771949768066406e+00
2.443932771682739258e+00 2.538618564605712891e+00 1.337961554527282715e+00
1.935268163681030273e+00 1.209645152091979980e+00 5.191176533699035645e-01
5.174205303192138672e-01 3.140949308872222900e-01 1.826704740524291992e+00
4.362094402313232422e-01 8.394531607627868652e-01 2.521814584732055664e+00
1.631965637207031250e+00 1.916758537292480469e+00 1.839103341102600098e+00
2.197159051895141602e+00 1.078199863433837891e+00 2.206890106201171875e+00
7.872772216796875000e-01 6.693641096353530884e-02 1.234254002571105957e+00
1.292872667312622070e+00 1.354347944259643555e+00 1.916526794433593750e+00
2.586769580841064453e+00 3.664715290069580078e-01 5.264543294906616211e-01
1.091948032379150391e+00 6.955631971359252930e-01 1.168959736824035645e+00
5.056126117706298828e-01 2.179818391799926758e+00 5.589975714683532715e-01
2.660991251468658447e-01 1.251483082771301270e+00 1.669676065444946289e+00
1.371626853942871094e+00 2.036922216415405273e+00 5.175867676734924316e-01
2.603304147720336914e+00 1.880079269409179688e+00 6.440424323081970215e-01
8.003342151641845703e-01 3.174825608730316162e-01 2.432184934616088867e+00
1.448902249336242676e+00 1.368989706039428711e+00 5.370637178421020508e-01
2.357187747955322266e+00 2.028037309646606445e+00 1.631013631820678711e+00
1.698122024536132812e+00 1.408553123474121094e-01 2.401074171066284180e+00
2.791067957878112793e-01 1.317439794540405273e+00 1.304628491401672363e+00
3.521836996078491211e-01 1.563058853149414062e+00 2.111444711685180664e+00
1.850799083709716797e+00 3.583850860595703125e-01 3.851442635059356689e-01
2.597760677337646484e+00 9.919649362564086914e-01 2.551384449005126953e+00
6.981649398803710938e-01 2.255997419357299805e+00 1.500332951545715332e+00
2.609157562255859375e+00 7.538123130798339844e-01 9.951660633087158203e-01
2.104702949523925781e+00 2.230493068695068359e+00 2.619007349014282227e+00
1.476583480834960938e+00 1.058351635932922363e+00 2.019598484039306641e+00
2.426317453384399414e+00 2.251695156097412109e+00 1.202479749917984009e-01
2.432981491088867188e+00 1.034121394157409668e+00 8.661224246025085449e-01
1.080601334571838379e+00 1.974734544754028320e+00 2.896553874015808105e-01
1.658679723739624023e+00 1.241770505905151367e+00 2.616324663162231445e+00
2.870256304740905762e-01 2.505818605422973633e+00 4.087623655796051025e-01
